genres,movie_title,movie_id,movie_imdb_link
Action|Thriller,Jawan,tt15354916,https://www.imdb.com/title/tt15354916/?ref_=fn_tt_tt_1
Crime|Drama|Mystery,Jaane Jaan,tt15748830,https://www.imdb.com/title/tt15748830/?ref_=fn_tt_tt_1
Action|Comedy|Crime,Jailer,tt11663228,https://www.imdb.com/title/tt11663228/?ref_=fn_tt_tt_1
Comedy|Drama|Family,Rocky Aur Rani Kii Prem Kahaani,tt14993250,https://www.imdb.com/title/tt14993250/?ref_=fn_tt_tt_1
Comedy|Drama,OMG 2,tt15732324,https://www.imdb.com/title/tt15732324/?ref_=fn_tt_tt_1
Drama,Sukhee,tt18266472,https://www.imdb.com/title/tt18266472/?ref_=fn_tt_tt_1
Family,The Great Indian Family,tt18561736,https://www.imdb.com/title/tt18561736/?ref_=fn_tt_tt_1
Adventure|Family|Fantasy,The BFG,tt3691740,https://www.imdb.com/title/tt3691740/?ref_=fn_tt_tt_1
Action|Adventure|Thriller,Pathaan,tt12844910,https://www.imdb.com/title/tt12844910/?ref_=fn_tt_tt_1
Action|Drama|History,Mastaney,tt15464390,https://www.imdb.com/title/tt15464390/?ref_=fn_tt_tt_1
Comedy|Drama,3 Idiots,tt1187043,https://www.imdb.com/title/tt1187043/?ref_=fn_tt_tt_1
Comedy|Drama|Musical,Satyaprem Ki Katha,tt14914988,https://www.imdb.com/title/tt14914988/?ref_=fn_tt_tt_1
Biography|Drama,Lion,tt3741834,https://www.imdb.com/title/tt3741834/?ref_=fn_tt_tt_1
Action|Drama,Bholaa Shankar,tt13131610,https://www.imdb.com/title/tt13131610/?ref_=fn_tt_tt_1
Crime|Drama,Haddi,tt22188452,https://www.imdb.com/title/tt22188452/?ref_=fn_tt_tt_1
Comedy|Drama,Friday Night Plan,tt28568397,https://www.imdb.com/title/tt28568397/?ref_=fn_tt_tt_1
Crime|Mystery|Thriller,Neeyat,tt21908676,https://www.imdb.com/title/tt21908676/?ref_=fn_tt_tt_1
Action|Adventure|Drama,Gadar 2,tt15441054,https://www.imdb.com/title/tt15441054/?ref_=fn_tt_tt_1
Action|Crime|Thriller,Por Thozhil,tt27542289,https://www.imdb.com/title/tt27542289/?ref_=fn_tt_tt_1
Adventure|Drama|Fantasy,Life of Pi,tt0454876,https://www.imdb.com/title/tt0454876/?ref_=fn_tt_tt_1
Action|Biography|Drama,Asoka,tt0249371,https://www.imdb.com/title/tt0249371/?ref_=fn_tt_tt_1
Adventure|Comedy|Drama,The Darjeeling Limited,tt0838221,https://www.imdb.com/title/tt0838221/?ref_=fn_tt_tt_1
Action|Biography|Drama,Dangal,tt5074352,https://www.imdb.com/title/tt5074352/?ref_=fn_tt_tt_1
Drama|Fantasy|Horror,Tumbbad,tt8239946,https://www.imdb.com/title/tt8239946/?ref_=fn_tt_tt_1
Comedy|Drama,Dunki,tt15428134,https://www.imdb.com/title/tt15428134/?ref_=fn_tt_tt_1
Crime|Drama|Thriller,Sirf Ek Bandaa Kaafi Hai,tt24485052,https://www.imdb.com/title/tt24485052/?ref_=fn_tt_tt_1
Action|Comedy|Crime,Gangs of Wasseypur,tt1954470,https://www.imdb.com/title/tt1954470/?ref_=fn_tt_tt_1
Action|Biography|Crime,Khufiya,tt15433600,https://www.imdb.com/title/tt15433600/?ref_=fn_tt_tt_1
Action|Crime|Drama,Animal,tt13751694,https://www.imdb.com/title/tt13751694/?ref_=fn_tt_tt_1
Comedy|Drama|Romance,Miss Shetty Mr Polishetty,tt15891388,https://www.imdb.com/title/tt15891388/?ref_=fn_tt_tt_1
Action|Drama|Romance,Bawaal,tt19755170,https://www.imdb.com/title/tt19755170/?ref_=fn_tt_tt_1
Action|Adventure|Fantasy,Brahmastra Part One: Shiva,tt6277462,https://www.imdb.com/title/tt6277462/?ref_=fn_tt_tt_1
Drama|Sport,Ghoomer,tt20913276,https://www.imdb.com/title/tt20913276/?ref_=fn_tt_tt_1
Action|Adventure|Thriller,Tiger 3,tt18411490,https://www.imdb.com/title/tt18411490/?ref_=fn_tt_tt_1
Comedy|Romance,Tu Jhoothi Main Makkaar,tt8672856,https://www.imdb.com/title/tt8672856/?ref_=fn_tt_tt_1
Crime|Drama|Mystery,Drishyam 2,tt15501640,https://www.imdb.com/title/tt15501640/?ref_=fn_tt_tt_1
Biography|Drama|History,Gandhi,tt0083987,https://www.imdb.com/title/tt0083987/?ref_=fn_tt_tt_1
Comedy|Drama|Sci-Fi,PK,tt2338151,https://www.imdb.com/title/tt2338151/?ref_=fn_tt_tt_1
Adventure|Drama|Romance,My Name Is Khan,tt1188996,https://www.imdb.com/title/tt1188996/?ref_=fn_tt_tt_1
Action|Crime|Drama,Raees,tt3405236,https://www.imdb.com/title/tt3405236/?ref_=fn_tt_tt_1
Action|Drama,Rama Banam,tt26324936,https://www.imdb.com/title/tt26324936/?ref_=fn_tt_tt_1
Crime|Mystery|Thriller,Andhadhun,tt8108198,https://www.imdb.com/title/tt8108198/?ref_=fn_tt_tt_1
Comedy,Thank You for Coming,tt23036080,https://www.imdb.com/title/tt23036080/?ref_=fn_tt_tt_1
Comedy|Drama|Romance,Dream Girl 2,tt22086334,https://www.imdb.com/title/tt22086334/?ref_=fn_tt_tt_1
Comedy|Drama|Romance,Kushi,tt15380630,https://www.imdb.com/title/tt15380630/?ref_=fn_tt_tt_1
Drama|Family,Taare Zameen Par,tt0986264,https://www.imdb.com/title/tt0986264/?ref_=fn_tt_tt_1
Crime|Drama|Mystery,Drishyam,tt4430212,https://www.imdb.com/title/tt4430212/?ref_=fn_tt_tt_1
Crime|Drama|Thriller,Chor Nikal Ke Bhaga,tt22297828,https://www.imdb.com/title/tt22297828/?ref_=fn_tt_tt_1
Biography|Crime|Drama,Gangubai Kathiawadi,tt10083340,https://www.imdb.com/title/tt10083340/?ref_=fn_tt_tt_1
Crime|Horror|Mystery,Gaslight,tt27012110,https://www.imdb.com/title/tt27012110/?ref_=fn_tt_tt_1
Thriller,The Buckingham Murders,tt15245240,https://www.imdb.com/title/tt15245240/?ref_=fn_tt_tt_1
Action|Adventure|Thriller,Fighter,tt13818368,https://www.imdb.com/title/tt13818368/?ref_=fn_tt_tt_1
Action|Adventure|Crime,Bholaa,tt15302222,https://www.imdb.com/title/tt15302222/?ref_=fn_tt_tt_1
Action|Comedy|Drama,Om Shanti Om,tt1024943,https://www.imdb.com/title/tt1024943/?ref_=fn_tt_tt_1
Drama|Musical|Romance,Kabhi Khushi Kabhie Gham...,tt0248126,https://www.imdb.com/title/tt0248126/?ref_=fn_tt_tt_1
Drama,The Kerala Story,tt24268454,https://www.imdb.com/title/tt24268454/?ref_=fn_tt_tt_1
Action|Crime|Drama,Vikram Vedha,tt13131350,https://www.imdb.com/title/tt13131350/?ref_=fn_tt_tt_1
Drama|Musical,"Swades: We,the People",tt0367110,https://www.imdb.com/title/tt0367110/?ref_=fn_tt_tt_1
Action|Adventure|Comedy,Bajrangi Bhaijaan,tt3863552,https://www.imdb.com/title/tt3863552/?ref_=fn_tt_tt_1
Action|Crime|Drama,Bloody Daddy,tt27501039,https://www.imdb.com/title/tt27501039/?ref_=fn_tt_tt_1
Comedy|Drama,The Hundred-Foot Journey,tt2980648,https://www.imdb.com/title/tt2980648/?ref_=fn_tt_tt_1
Drama,The Kashmir Files,tt10811166,https://www.imdb.com/title/tt10811166/?ref_=fn_tt_tt_1
Drama|Thriller,Akelli,tt22892546,https://www.imdb.com/title/tt22892546/?ref_=fn_tt_tt_1
Comedy|Drama|Fantasy,OMG: Oh My God!,tt2283748,https://www.imdb.com/title/tt2283748/?ref_=fn_tt_tt_1
Action|Adventure|Drama,Adipurush,tt12915716,https://www.imdb.com/title/tt12915716/?ref_=fn_tt_tt_1
Action|Thriller,IB 71,tt15073166,https://www.imdb.com/title/tt15073166/?ref_=fn_tt_tt_1
Drama|History|Romance,Padmaavat,tt5935704,https://www.imdb.com/title/tt5935704/?ref_=fn_tt_tt_1
Comedy|Drama|Musical,Zindagi Na Milegi Dobara,tt1562872,https://www.imdb.com/title/tt1562872/?ref_=fn_tt_tt_1
Drama|Romance,Jab Tak Hai Jaan,tt2176013,https://www.imdb.com/title/tt2176013/?ref_=fn_tt_tt_1
Comedy|Crime|Drama,Monica O My Darling,tt15128068,https://www.imdb.com/title/tt15128068/?ref_=fn_tt_tt_1
Comedy|Fantasy|Horror,Bhediya,tt14099334,https://www.imdb.com/title/tt14099334/?ref_=fn_tt_tt_1
Action|Adventure|Sci-Fi,Ra.One,tt1562871,https://www.imdb.com/title/tt1562871/?ref_=fn_tt_tt_1
Comedy|Drama|Romance,Laal Singh Chaddha,tt10028196,https://www.imdb.com/title/tt10028196/?ref_=fn_tt_tt_1
Action|Crime|Thriller,Don 2,tt1285241,https://www.imdb.com/title/tt1285241/?ref_=fn_tt_tt_1
Crime|Drama|Mystery,Chup,tt15654262,https://www.imdb.com/title/tt15654262/?ref_=fn_tt_tt_1
Comedy|Drama|Musical,Kuch Kuch Hota Hai,tt0172684,https://www.imdb.com/title/tt0172684/?ref_=fn_tt_tt_1
Action|Crime|Thriller,Don,tt0461936,https://www.imdb.com/title/tt0461936/?ref_=fn_tt_tt_1
Drama|Musical|Romance,Devdas,tt0238936,https://www.imdb.com/title/tt0238936/?ref_=fn_tt_tt_1
Crime|Drama|Mystery,Badla,tt8130968,https://www.imdb.com/title/tt8130968/?ref_=fn_tt_tt_1
Action|Crime|Drama,Gumraah,tt11905536,https://www.imdb.com/title/tt11905536/?ref_=fn_tt_tt_1
Drama|Romance,The Lunchbox,tt2350496,https://www.imdb.com/title/tt2350496/?ref_=fn_tt_tt_1
Comedy|Drama|Family,Zara Hatke Zara Bachke,tt15576460,https://www.imdb.com/title/tt15576460/?ref_=fn_tt_tt_1
Action|Crime|Fantasy,Street Fighter: The Legend of Chun-Li,tt0891592,https://www.imdb.com/title/tt0891592/?ref_=fn_tt_tt_1
Action|Drama|Sci-Fi,Ganapath,tt13334578,https://www.imdb.com/title/tt13334578/?ref_=fn_tt_tt_1
Action|Drama|Fantasy,Kalki 2898-AD,tt12735488,https://www.imdb.com/title/tt12735488/?ref_=fn_tt_tt_1
Comedy|Drama|Musical,Kal Ho Naa Ho,tt0347304,https://www.imdb.com/title/tt0347304/?ref_=fn_tt_tt_1
Comedy|Drama|Musical,Bride & Prejudice,tt0361411,https://www.imdb.com/title/tt0361411/?ref_=fn_tt_tt_1
Crime|Drama,The White Tiger,tt6571548,https://www.imdb.com/title/tt6571548/?ref_=fn_tt_tt_1
Drama|Romance,Lust Stories 2,tt27989067,https://www.imdb.com/title/tt27989067/?ref_=fn_tt_tt_1
Action|Drama|History,Bajirao Mastani,tt3735246,https://www.imdb.com/title/tt3735246/?ref_=fn_tt_tt_1
Mystery|Thriller,Kaun?,tt0195002,https://www.imdb.com/title/tt0195002/?ref_=fn_tt_tt_1
Drama|Romance,Dear Zindagi,tt5946128,https://www.imdb.com/title/tt5946128/?ref_=fn_tt_tt_1
Comedy|Drama|Romance,Chhichhore,tt9052870,https://www.imdb.com/title/tt9052870/?ref_=fn_tt_tt_1
Drama|Mystery|Romance,Freddy,tt15145764,https://www.imdb.com/title/tt15145764/?ref_=fn_tt_tt_1
Comedy|Drama|Musical,Yeh Jawaani Hai Deewani,tt2178470,https://www.imdb.com/title/tt2178470/?ref_=fn_tt_tt_1
Drama|Romance,Sir,tt7142506,https://www.imdb.com/title/tt7142506/?ref_=fn_tt_tt_1
Biography|Drama,Mrs. Chatterjee vs. Norway,tt14295590,https://www.imdb.com/title/tt14295590/?ref_=fn_tt_tt_1
Comedy|Drama,Munna Bhai M.B.B.S.,tt0374887,https://www.imdb.com/title/tt0374887/?ref_=fn_tt_tt_1
Action|Drama|Thriller,Fan,tt3495026,https://www.imdb.com/title/tt3495026/?ref_=fn_tt_tt_1
 ,Welcome to the Jungle,tt28540171,https://www.imdb.com/title/tt28540171/?ref_=fn_tt_tt_1
Action|Crime|Drama,Vikram Vedha,tt6148156,https://www.imdb.com/title/tt6148156/?ref_=fn_tt_tt_1
Drama|Musical|Sport,Lagaan: Once Upon a Time in India,tt0169102,https://www.imdb.com/title/tt0169102/?ref_=fn_tt_tt_1
Comedy|Drama,Trial Period,tt28282716,https://www.imdb.com/title/tt28282716/?ref_=fn_tt_tt_1
Comedy|Crime|Drama,Kathal: A Jackfruit Mystery,tt18413766,https://www.imdb.com/title/tt18413766/?ref_=fn_tt_tt_1
Biography|Crime|Drama,Sardar Udham,tt10280296,https://www.imdb.com/title/tt10280296/?ref_=fn_tt_tt_1
Action|Comedy|Drama,Kisi Ka Bhai Kisi Ki Jaan,tt3679040,https://www.imdb.com/title/tt3679040/?ref_=fn_tt_tt_1
Action|Drama|Thriller,King of Kotha,tt15134398,https://www.imdb.com/title/tt15134398/?ref_=fn_tt_tt_1
Action|Adventure|Romance,Ek Tha Tiger,tt2016894,https://www.imdb.com/title/tt2016894/?ref_=fn_tt_tt_1
Action|Crime|Drama,HIT: The First Case,tt13130760,https://www.imdb.com/title/tt13130760/?ref_=fn_tt_tt_1
Drama,Singham Again,tt11976134,https://www.imdb.com/title/tt11976134/?ref_=fn_tt_tt_1
Comedy|Drama|Romance,The Second Best Exotic Marigold Hotel,tt2555736,https://www.imdb.com/title/tt2555736/?ref_=fn_tt_tt_1
Drama|Romance,Dilwale Dulhania Le Jayenge,tt0112870,https://www.imdb.com/title/tt0112870/?ref_=fn_tt_tt_1
Action|Adventure|Drama,Kill,tt28259207,https://www.imdb.com/title/tt28259207/?ref_=fn_tt_tt_1
Drama|Romance,October,tt7700730,https://www.imdb.com/title/tt7700730/?ref_=fn_tt_tt_1
Action|Comedy|Crime,An Action Hero,tt15600222,https://www.imdb.com/title/tt15600222/?ref_=fn_tt_tt_1
Drama|Thriller,The Vaccine War,tt23554840,https://www.imdb.com/title/tt23554840/?ref_=fn_tt_tt_1
Comedy|Drama|Romance,Jab We Met,tt1093370,https://www.imdb.com/title/tt1093370/?ref_=fn_tt_tt_1
Action|Crime|Drama,K.G.F: Chapter 1,tt7838252,https://www.imdb.com/title/tt7838252/?ref_=fn_tt_tt_1
Comedy|Drama,Mimi,tt10895576,https://www.imdb.com/title/tt10895576/?ref_=fn_tt_tt_1
Drama|Thriller,Afwaah,tt15832148,https://www.imdb.com/title/tt15832148/?ref_=fn_tt_tt_1
Action|Crime|Drama,Godfather,tt13130308,https://www.imdb.com/title/tt13130308/?ref_=fn_tt_tt_1
Drama|Romance,Laila Majnu,tt8011276,https://www.imdb.com/title/tt8011276/?ref_=fn_tt_tt_1
Action|Drama|Mystery,Ghajini,tt1166100,https://www.imdb.com/title/tt1166100/?ref_=fn_tt_tt_1
Comedy|Drama|Romance,Jab Harry Met Sejal,tt5997666,https://www.imdb.com/title/tt5997666/?ref_=fn_tt_tt_1
Comedy|Drama|Romance,Barfi!,tt2082197,https://www.imdb.com/title/tt2082197/?ref_=fn_tt_tt_1
Drama,Mumbai Meri Jaan,tt1266583,https://www.imdb.com/title/tt1266583/?ref_=fn_tt_tt_1
Action|Comedy|Crime,Ludo,tt7212754,https://www.imdb.com/title/tt7212754/?ref_=fn_tt_tt_1
Action|Crime|Drama,Haider,tt3390572,https://www.imdb.com/title/tt3390572/?ref_=fn_tt_tt_1
Action|Drama|History,Mission Majnu,tt13131232,https://www.imdb.com/title/tt13131232/?ref_=fn_tt_tt_1
Crime|Drama|Mystery,Talaash,tt1787988,https://www.imdb.com/title/tt1787988/?ref_=fn_tt_tt_1
Drama|Music|Musical,Ae Dil Hai Mushkil,tt4559006,https://www.imdb.com/title/tt4559006/?ref_=fn_tt_tt_1
Action|Crime|Drama,A Wednesday,tt1280558,https://www.imdb.com/title/tt1280558/?ref_=fn_tt_tt_1
Drama|Mystery|Romance,Wajah Tum Ho,tt5638474,https://www.imdb.com/title/tt5638474/?ref_=fn_tt_tt_1
Action|Drama|Thriller,Raazi,tt7098658,https://www.imdb.com/title/tt7098658/?ref_=fn_tt_tt_1
Comedy|Drama|Romance,Dil Chahta Hai,tt0292490,https://www.imdb.com/title/tt0292490/?ref_=fn_tt_tt_1
Drama|Romance,Bye2,tt13781794,https://www.imdb.com/title/tt13781794/?ref_=fn_tt_tt_1
Comedy|Drama|Thriller,Darlings,tt14152140,https://www.imdb.com/title/tt14152140/?ref_=fn_tt_tt_1
Drama|Thriller,Runway 34,tt11460992,https://www.imdb.com/title/tt11460992/?ref_=fn_tt_tt_1
Drama,Masaan,tt4635372,https://www.imdb.com/title/tt4635372/?ref_=fn_tt_tt_1
Biography|Comedy|Drama,Sanju,tt6452574,https://www.imdb.com/title/tt6452574/?ref_=fn_tt_tt_1
Comedy|Crime|Drama,Govinda Naam Mera,tt16077702,https://www.imdb.com/title/tt16077702/?ref_=fn_tt_tt_1
Drama|Music|Romance,Rockstar,tt1839596,https://www.imdb.com/title/tt1839596/?ref_=fn_tt_tt_1
Crime|Drama|Thriller,Mom,tt5690142,https://www.imdb.com/title/tt5690142/?ref_=fn_tt_tt_1
Drama|Romance,Kalank,tt6988116,https://www.imdb.com/title/tt6988116/?ref_=fn_tt_tt_1
Crime|Drama|Mystery,Article 15,tt10324144,https://www.imdb.com/title/tt10324144/?ref_=fn_tt_tt_1
Drama|Romance,Lust Stories,tt8439854,https://www.imdb.com/title/tt8439854/?ref_=fn_tt_tt_1
Action|Comedy|Drama,Shehzada,tt13130948,https://www.imdb.com/title/tt13130948/?ref_=fn_tt_tt_1
Comedy|Drama|Romance,Zero,tt6527426,https://www.imdb.com/title/tt6527426/?ref_=fn_tt_tt_1
Drama|Thriller,A Thursday,tt13028258,https://www.imdb.com/title/tt13028258/?ref_=fn_tt_tt_1
Comedy|Crime|Drama,Rang De Basanti,tt0405508,https://www.imdb.com/title/tt0405508/?ref_=fn_tt_tt_1
Biography|Drama,Rocketry: The Nambi Effect,tt9263550,https://www.imdb.com/title/tt9263550/?ref_=fn_tt_tt_1
Action|Comedy|Drama,Dilwale,tt4535650,https://www.imdb.com/title/tt4535650/?ref_=fn_tt_tt_1
Comedy|Drama|Family,Jug Jugg Jeeyo,tt13449624,https://www.imdb.com/title/tt13449624/?ref_=fn_tt_tt_1
Drama|Music|Romance,Gully Boy,tt2395469,https://www.imdb.com/title/tt2395469/?ref_=fn_tt_tt_1
Action|Comedy|Drama,Chennai Express,tt2112124,https://www.imdb.com/title/tt2112124/?ref_=fn_tt_tt_1
Action|Adventure|Thriller,War,tt7430722,https://www.imdb.com/title/tt7430722/?ref_=fn_tt_tt_1
Action|Biography|Drama,Shershaah,tt10295212,https://www.imdb.com/title/tt10295212/?ref_=fn_tt_tt_1
Action|Comedy|Drama,Student of the Year 2,tt7255568,https://www.imdb.com/title/tt7255568/?ref_=fn_tt_tt_1
Drama|Music,Qala,tt14428598,https://www.imdb.com/title/tt14428598/?ref_=fn_tt_tt_1
Crime|Drama|Mystery,Talvar,tt4934950,https://www.imdb.com/title/tt4934950/?ref_=fn_tt_tt_1
Action|Comedy|Crime,Kuttey,tt15281704,https://www.imdb.com/title/tt15281704/?ref_=fn_tt_tt_1
Comedy|Crime|Drama,Fukrey 3,tt26445483,https://www.imdb.com/title/tt26445483/?ref_=fn_tt_tt_1
Action|Crime|Drama,Dangerous,tt12856788,https://www.imdb.com/title/tt12856788/?ref_=fn_tt_tt_1
Action|Adventure|Comedy,Bang Bang,tt2905838,https://www.imdb.com/title/tt2905838/?ref_=fn_tt_tt_1
Crime|Drama|History,Hey Ram,tt0222012,https://www.imdb.com/title/tt0222012/?ref_=fn_tt_tt_1
Biography|Drama|History,83,tt7518786,https://www.imdb.com/title/tt7518786/?ref_=fn_tt_tt_1
Action|Comedy|Drama,Selfiee,tt15516726,https://www.imdb.com/title/tt15516726/?ref_=fn_tt_tt_1
Drama|Family|Musical,Veer-Zaara,tt0420332,https://www.imdb.com/title/tt0420332/?ref_=fn_tt_tt_1
Drama|Musical|Romance,Goliyon Ki Rasleela Ram-Leela,tt2215477,https://www.imdb.com/title/tt2215477/?ref_=fn_tt_tt_1
Action|Adventure,Thugs of Hindostan,tt5970844,https://www.imdb.com/title/tt5970844/?ref_=fn_tt_tt_1
Drama|History,Bheed,tt15680228,https://www.imdb.com/title/tt15680228/?ref_=fn_tt_tt_1
Drama|Romance,Kabhi Alvida Naa Kehna,tt0449999,https://www.imdb.com/title/tt0449999/?ref_=fn_tt_tt_1
Comedy|Crime|Drama,Badhaai Do,tt11934846,https://www.imdb.com/title/tt11934846/?ref_=fn_tt_tt_1
Drama|Romance,Prem Ki Shaadi,tt27124947,https://www.imdb.com/title/tt27124947/?ref_=fn_tt_tt_1
Horror|Thriller,Ghost Stories,tt10230404,https://www.imdb.com/title/tt10230404/?ref_=fn_tt_tt_1
Action|Crime|Drama,Pushpa: The Rule - Part 2,tt16539454,https://www.imdb.com/title/tt16539454/?ref_=fn_tt_tt_1
Action|Horror|Thriller,Climax,tt12357758,https://www.imdb.com/title/tt12357758/?ref_=fn_tt_tt_1
Comedy|Horror,Stree,tt8108202,https://www.imdb.com/title/tt8108202/?ref_=fn_tt_tt_1
Comedy|Drama|Romance,Monsoon Wedding,tt0265343,https://www.imdb.com/title/tt0265343/?ref_=fn_tt_tt_1
Action|Comedy|Crime,Delhi Belly,tt1934231,https://www.imdb.com/title/tt1934231/?ref_=fn_tt_tt_1
Biography|Drama|History,Mission Raniganj,tt21262240,https://www.imdb.com/title/tt21262240/?ref_=fn_tt_tt_1
Action|Comedy|Drama,Main Hoon Na,tt0347473,https://www.imdb.com/title/tt0347473/?ref_=fn_tt_tt_1
Action|Drama|Romance,Gadar: Ek Prem Katha,tt0284137,https://www.imdb.com/title/tt0284137/?ref_=fn_tt_tt_1
Comedy|Drama,Bhagwan Bharose,tt15360286,https://www.imdb.com/title/tt15360286/?ref_=fn_tt_tt_1
Action|Crime|Drama,Omkara,tt0488414,https://www.imdb.com/title/tt0488414/?ref_=fn_tt_tt_1
Drama|Family|Sport,Chak De! India,tt0871510,https://www.imdb.com/title/tt0871510/?ref_=fn_tt_tt_1
Drama|Musical|Romance,Mohabbatein,tt0213890,https://www.imdb.com/title/tt0213890/?ref_=fn_tt_tt_1
Action|Adventure|Sci-Fi,Krrish 3,tt1029231,https://www.imdb.com/title/tt1029231/?ref_=fn_tt_tt_1
Action|Drama|Romance,Kabir Singh,tt8983202,https://www.imdb.com/title/tt8983202/?ref_=fn_tt_tt_1
Crime|Drama|Mystery,Raat Akeli Hai,tt12567088,https://www.imdb.com/title/tt12567088/?ref_=fn_tt_tt_1
Action|Comedy|Drama,Housefull 4,tt7721946,https://www.imdb.com/title/tt7721946/?ref_=fn_tt_tt_1
Action|Comedy|Crime,Happy New Year,tt2461132,https://www.imdb.com/title/tt2461132/?ref_=fn_tt_tt_1
Crime|Mystery|Thriller,Ittefaq,tt6692354,https://www.imdb.com/title/tt6692354/?ref_=fn_tt_tt_1
Action|Drama|Romance,Sultan,tt4832640,https://www.imdb.com/title/tt4832640/?ref_=fn_tt_tt_1
Comedy|Drama|Romance,Dil Dhadakne Do,tt4110568,https://www.imdb.com/title/tt4110568/?ref_=fn_tt_tt_1
Crime|Drama|Thriller,Dhokha: Round D Corner,tt10644708,https://www.imdb.com/title/tt10644708/?ref_=fn_tt_tt_1
Horror|Thriller,The Other Side of the Door,tt3702652,https://www.imdb.com/title/tt3702652/?ref_=fn_tt_tt_1
Action|Biography|Crime,Omerta,tt6978268,https://www.imdb.com/title/tt6978268/?ref_=fn_tt_tt_1
Crime|Drama|Thriller,Maqbool,tt0379370,https://www.imdb.com/title/tt0379370/?ref_=fn_tt_tt_1
Action|Crime|Drama,Satya,tt0195231,https://www.imdb.com/title/tt0195231/?ref_=fn_tt_tt_1
Comedy|Drama,Cirkus,tt11112808,https://www.imdb.com/title/tt11112808/?ref_=fn_tt_tt_1
Drama|Thriller,Merry Christmas,tt15392282,https://www.imdb.com/title/tt15392282/?ref_=fn_tt_tt_1
Action|Crime|Drama,Badlapur,tt3678782,https://www.imdb.com/title/tt3678782/?ref_=fn_tt_tt_1
Comedy|Drama|Family,Kaun Kitney Paani Mein,tt3477214,https://www.imdb.com/title/tt3477214/?ref_=fn_tt_tt_1
Adventure|Comedy|Drama,Karwaan,tt7919680,https://www.imdb.com/title/tt7919680/?ref_=fn_tt_tt_1
Comedy|Drama|Romance,Fukrey,tt2806788,https://www.imdb.com/title/tt2806788/?ref_=fn_tt_tt_1
Drama|Thriller,Mili,tt15257644,https://www.imdb.com/title/tt15257644/?ref_=fn_tt_tt_1
Crime|Drama|Mystery,Ugly,tt2882328,https://www.imdb.com/title/tt2882328/?ref_=fn_tt_tt_1
Comedy|Drama|Music,Rab Ne Bana Di Jodi,tt1182937,https://www.imdb.com/title/tt1182937/?ref_=fn_tt_tt_1
Action|Adventure|Thriller,Tiger Zinda Hai,tt5956100,https://www.imdb.com/title/tt5956100/?ref_=fn_tt_tt_1
Action|Crime|Drama,Once Upon a Time in Mumbaai,tt1395054,https://www.imdb.com/title/tt1395054/?ref_=fn_tt_tt_1
Drama,Salaam Venky,tt15567704,https://www.imdb.com/title/tt15567704/?ref_=fn_tt_tt_1
Crime|Drama|Thriller,Vadh,tt10233718,https://www.imdb.com/title/tt10233718/?ref_=fn_tt_tt_1
Action|Thriller,Faraaz,tt15175188,https://www.imdb.com/title/tt15175188/?ref_=fn_tt_tt_1
Action|Adventure|Comedy,Sholay,tt0073707,https://www.imdb.com/title/tt0073707/?ref_=fn_tt_tt_1
Drama|Horror,1920: Horrors of the Heart,tt25403492,https://www.imdb.com/title/tt25403492/?ref_=fn_tt_tt_1
Crime|Drama|Mystery,Section 375,tt8144834,https://www.imdb.com/title/tt8144834/?ref_=fn_tt_tt_1
Romance,Shiddat,tt11314148,https://www.imdb.com/title/tt11314148/?ref_=fn_tt_tt_1
Drama|Family|Mystery,Jalpari: The Desert Mermaid,tt2387495,https://www.imdb.com/title/tt2387495/?ref_=fn_tt_tt_1
Crime|Drama|Mystery,The Girl on the Train,tt8907992,https://www.imdb.com/title/tt8907992/?ref_=fn_tt_tt_1
Comedy|Drama,Piku,tt3767372,https://www.imdb.com/title/tt3767372/?ref_=fn_tt_tt_1
Action|Crime|Drama,Kennedy,tt27502523,https://www.imdb.com/title/tt27502523/?ref_=fn_tt_tt_1
Action|Drama|History,Takht,tt8816184,https://www.imdb.com/title/tt8816184/?ref_=fn_tt_tt_1
Action|Crime|Drama,Company,tt0296574,https://www.imdb.com/title/tt0296574/?ref_=fn_tt_tt_1
Mystery|Thriller,Kahaani,tt1821480,https://www.imdb.com/title/tt1821480/?ref_=fn_tt_tt_1
Drama|Romance,Dil Se..,tt0164538,https://www.imdb.com/title/tt0164538/?ref_=fn_tt_tt_1
Comedy|Drama,Laapataa Ladies,tt21626284,https://www.imdb.com/title/tt21626284/?ref_=fn_tt_tt_1
Comedy|Drama|Family,Goodbye,tt14438964,https://www.imdb.com/title/tt14438964/?ref_=fn_tt_tt_1
Action|Drama|History,Uri: The Surgical Strike,tt8291224,https://www.imdb.com/title/tt8291224/?ref_=fn_tt_tt_1
Action|Crime|Thriller,Sooryavanshi,tt9531772,https://www.imdb.com/title/tt9531772/?ref_=fn_tt_tt_1
Crime|Drama|Romance,Highway,tt2980794,https://www.imdb.com/title/tt2980794/?ref_=fn_tt_tt_1
Comedy|Drama|Romance,Tamasha,tt3148502,https://www.imdb.com/title/tt3148502/?ref_=fn_tt_tt_1
Crime|Thriller,Operation Mayfair,tt21403688,https://www.imdb.com/title/tt21403688/?ref_=fn_tt_tt_1
Action|Crime|Drama,Agneepath,tt1849718,https://www.imdb.com/title/tt1849718/?ref_=fn_tt_tt_1
Drama|Romance,Lootera,tt2224317,https://www.imdb.com/title/tt2224317/?ref_=fn_tt_tt_1
